Date,Close_Price,Ticker,Volatility_30d
2023-03-31,28478.48,BTC-USD,2857.7
2023-04-01,28411.04,BTC-USD,2898.8
2023-04-02,28199.31,BTC-USD,2888.59
2023-04-03,27790.22,BTC-USD,2853.08
2023-04-04,28168.09,BTC-USD,2818.23
2023-04-05,28177.98,BTC-USD,2769.33
2023-04-06,28044.14,BTC-USD,2691.8
2023-04-07,27925.86,BTC-USD,2564.37
2023-04-08,27947.79,BTC-USD,2299.71
2023-04-09,28333.05,BTC-USD,1953.89
2023-04-10,29652.98,BTC-USD,1599.94
2023-04-11,30235.06,BTC-USD,1365.28
2023-04-12,30139.05,BTC-USD,1285.71
2023-04-13,30399.07,BTC-USD,1238.8
2023-04-14,30485.7,BTC-USD,1124.42
2023-04-15,30318.5,BTC-USD,1027.14
2023-04-16,30315.36,BTC-USD,1071.96
2023-04-17,29445.04,BTC-USD,1049.23
2023-04-18,30397.55,BTC-USD,1098.47
2023-04-19,28822.68,BTC-USD,1087.48
2023-04-20,28245.99,BTC-USD,1086.52
2023-04-21,27276.91,BTC-USD,1087.83
2023-04-22,27817.5,BTC-USD,1096.95
2023-04-23,27591.38,BTC-USD,1093.59
2023-04-24,27525.34,BTC-USD,1092.51
2023-04-25,28307.6,BTC-USD,1087.7
2023-04-26,28422.7,BTC-USD,1051.24
2023-04-27,29473.79,BTC-USD,1025.61
2023-04-28,29340.26,BTC-USD,1027.95
2023-04-29,29248.49,BTC-USD,1021.0
2023-04-30,29268.81,BTC-USD,1021.78
2023-05-01,28091.57,BTC-USD,1028.24
2023-05-02,28680.54,BTC-USD,1021.52
2023-05-03,29006.31,BTC-USD,1001.41
2023-05-04,28847.71,BTC-USD,991.84
2023-05-05,29534.38,BTC-USD,987.47
2023-05-06,28904.62,BTC-USD,971.98
2023-05-07,28454.98,BTC-USD,956.5
2023-05-08,27694.27,BTC-USD,967.33
2023-05-09,27658.78,BTC-USD,991.13
2023-05-10,27621.76,BTC-USD,1013.18
2023-05-11,27000.79,BTC-USD,1040.04
2023-05-12,26804.99,BTC-USD,1070.93
2023-05-13,26784.08,BTC-USD,1076.54
2023-05-14,26930.64,BTC-USD,1054.94
2023-05-15,27192.69,BTC-USD,1018.91
2023-05-16,27036.65,BTC-USD,976.56
2023-05-17,27398.8,BTC-USD,961.39
2023-05-18,26832.21,BTC-USD,895.87
2023-05-19,26890.13,BTC-USD,908.57
2023-05-20,27129.59,BTC-USD,920.76
2023-05-21,26753.83,BTC-USD,938.9
2023-05-22,26851.28,BTC-USD,959.64
2023-05-23,27225.73,BTC-USD,966.12
2023-05-24,26334.82,BTC-USD,1005.56
2023-05-25,26476.21,BTC-USD,1032.52
2023-05-26,26719.29,BTC-USD,1043.67
2023-05-27,26868.35,BTC-USD,1001.95
2023-05-28,28085.65,BTC-USD,954.13
2023-05-29,27745.88,BTC-USD,903.29
2023-05-30,27702.35,BTC-USD,844.52
2023-05-31,27219.66,BTC-USD,838.75
2023-06-01,26819.97,BTC-USD,815.34
2023-06-02,27249.59,BTC-USD,758.4
2023-06-03,27075.13,BTC-USD,705.63
2023-06-04,27119.07,BTC-USD,565.83
2023-06-05,25760.1,BTC-USD,533.2
2023-06-06,27238.78,BTC-USD,470.3
2023-06-07,26346.0,BTC-USD,473.39
2023-06-08,26508.22,BTC-USD,467.19
2023-06-09,26480.38,BTC-USD,460.45
2023-06-10,25851.24,BTC-USD,502.25
2023-06-11,25940.17,BTC-USD,532.64
2023-06-12,25902.5,BTC-USD,561.95
2023-06-13,25918.73,BTC-USD,587.13
2023-06-14,25124.68,BTC-USD,659.14
2023-06-15,25576.39,BTC-USD,690.67
2023-06-16,26327.46,BTC-USD,681.19
2023-06-17,26510.68,BTC-USD,681.06
2023-06-18,26336.21,BTC-USD,682.07
2023-06-19,26851.03,BTC-USD,677.05
2023-06-20,28327.49,BTC-USD,744.52
2023-06-21,30027.3,BTC-USD,963.01
2023-06-22,29912.28,BTC-USD,1117.54
2023-06-23,30695.47,BTC-USD,1311.19
2023-06-24,30548.7,BTC-USD,1455.42
2023-06-25,30480.26,BTC-USD,1573.38
2023-06-26,30271.13,BTC-USD,1662.44
2023-06-27,30688.16,BTC-USD,1764.32
2023-06-28,30086.25,BTC-USD,1826.88
2023-06-29,30445.35,BTC-USD,1901.22
2023-06-30,30477.25,BTC-USD,1967.39
2023-07-01,30590.08,BTC-USD,2024.64
2023-07-02,30620.77,BTC-USD,2080.72
2023-07-03,31156.44,BTC-USD,2150.34
2023-07-04,30777.58,BTC-USD,2193.9
2023-07-05,30514.17,BTC-USD,2178.8
2023-07-06,29909.34,BTC-USD,2183.53
2023-07-07,30342.27,BTC-USD,2169.01
2023-07-08,30292.54,BTC-USD,2150.73
2023-07-09,30171.23,BTC-USD,2120.83
2023-07-10,30414.47,BTC-USD,2058.15
2023-07-11,30620.95,BTC-USD,1991.29
2023-07-12,30391.65,BTC-USD,1901.83
2023-07-13,31476.05,BTC-USD,1825.52
2023-07-14,30334.07,BTC-USD,1629.01
2023-07-15,30295.81,BTC-USD,1432.51
2023-07-16,30249.13,BTC-USD,1268.26
2023-07-17,30145.89,BTC-USD,1084.32
2023-07-18,29856.56,BTC-USD,819.4
2023-07-19,29913.92,BTC-USD,519.51
2023-07-20,29792.02,BTC-USD,372.4
2023-07-21,29908.74,BTC-USD,376.91
2023-07-22,29771.8,BTC-USD,383.72
2023-07-23,30084.54,BTC-USD,382.31
2023-07-24,29176.92,BTC-USD,436.45
2023-07-25,29227.39,BTC-USD,477.47
2023-07-26,29354.97,BTC-USD,505.64
2023-07-27,29210.69,BTC-USD,531.4
2023-07-28,29319.25,BTC-USD,554.37
2023-07-29,29356.92,BTC-USD,570.53
2023-07-30,29275.31,BTC-USD,586.91
2023-07-31,29230.11,BTC-USD,598.96
2023-08-01,29675.73,BTC-USD,592.16
2023-08-02,29151.96,BTC-USD,570.83
2023-08-03,29178.68,BTC-USD,564.68
2023-08-04,29074.09,BTC-USD,570.8
2023-08-05,29042.13,BTC-USD,588.84
2023-08-06,29041.86,BTC-USD,596.22
2023-08-07,29180.58,BTC-USD,597.04
2023-08-08,29765.49,BTC-USD,591.29
2023-08-09,29561.49,BTC-USD,576.94
2023-08-10,29429.59,BTC-USD,550.98
2023-08-11,29397.71,BTC-USD,534.43
2023-08-12,29415.96,BTC-USD,403.5
2023-08-13,29282.91,BTC-USD,377.63
2023-08-14,29408.44,BTC-USD,347.71
2023-08-15,29170.35,BTC-USD,320.43
2023-08-16,28701.78,BTC-USD,320.24
2023-08-17,26664.55,BTC-USD,584.27
2023-08-18,26049.56,BTC-USD,820.64
2023-08-19,26096.21,BTC-USD,984.14
2023-08-20,26189.58,BTC-USD,1098.55
2023-08-21,26124.14,BTC-USD,1197.96
2023-08-22,26031.66,BTC-USD,1273.61
2023-08-23,26431.64,BTC-USD,1332.42
2023-08-24,26162.37,BTC-USD,1396.11
2023-08-25,26047.67,BTC-USD,1452.9
2023-08-26,26008.46,BTC-USD,1504.63
2023-08-27,26089.69,BTC-USD,1540.51
2023-08-28,26106.15,BTC-USD,1566.16
2023-08-29,27727.39,BTC-USD,1549.23
2023-08-30,27297.27,BTC-USD,1535.63
2023-08-31,25931.47,BTC-USD,1539.9
2023-09-01,25800.72,BTC-USD,1559.27
2023-09-02,25868.8,BTC-USD,1566.68
2023-09-03,25969.57,BTC-USD,1566.44
2023-09-04,25812.42,BTC-USD,1565.4
2023-09-05,25779.98,BTC-USD,1557.73
2023-09-06,25753.24,BTC-USD,1536.81
2023-09-07,26240.2,BTC-USD,1461.75
2023-09-08,25905.65,BTC-USD,1393.21
2023-09-09,25895.68,BTC-USD,1319.07
2023-09-10,25832.23,BTC-USD,1232.77
2023-09-11,25162.65,BTC-USD,1146.42
2023-09-12,25833.34,BTC-USD,1026.24
2023-09-13,26228.32,BTC-USD,855.07
2023-09-14,26539.67,BTC-USD,663.74
2023-09-15,26608.69,BTC-USD,476.24
2023-09-16,26568.28,BTC-USD,472.89
2023-09-17,26534.19,BTC-USD,478.07
2023-09-18,26754.28,BTC-USD,490.34
2023-09-19,27211.12,BTC-USD,525.62
2023-09-20,27132.01,BTC-USD,551.61
2023-09-21,26567.63,BTC-USD,553.23
2023-09-22,26579.57,BTC-USD,555.47
2023-09-23,26579.39,BTC-USD,558.02
2023-09-24,26256.83,BTC-USD,556.34
2023-09-25,26298.48,BTC-USD,553.87
2023-09-26,26217.25,BTC-USD,552.72
2023-09-27,26352.72,BTC-USD,551.58
2023-09-28,27021.55,BTC-USD,501.74
2023-09-29,26911.72,BTC-USD,479.35
2023-09-30,26967.92,BTC-USD,491.19
2023-10-01,27983.75,BTC-USD,569.24
2023-10-02,27530.79,BTC-USD,598.03
2023-10-03,27429.98,BTC-USD,618.0
2023-10-04,27799.39,BTC-USD,649.33
2023-10-05,27415.91,BTC-USD,651.2
2023-10-06,27946.6,BTC-USD,675.1
2023-10-07,27968.84,BTC-USD,709.45
2023-10-08,27935.09,BTC-USD,724.29
2023-10-09,27583.68,BTC-USD,716.97
2023-10-10,27391.02,BTC-USD,696.23
2023-10-11,26873.32,BTC-USD,613.26
2023-10-12,26756.8,BTC-USD,576.45
2023-10-13,26862.38,BTC-USD,558.59
2023-10-14,26861.71,BTC-USD,552.12
2023-10-15,27159.65,BTC-USD,546.76
2023-10-16,28519.47,BTC-USD,601.03
2023-10-17,28415.75,BTC-USD,635.68
2023-10-18,28328.34,BTC-USD,663.98
2023-10-19,28719.81,BTC-USD,717.58
2023-10-20,29682.95,BTC-USD,840.23
2023-10-21,29918.41,BTC-USD,946.7
2023-10-22,29993.9,BTC-USD,1036.25
2023-10-23,33086.23,BTC-USD,1425.43
2023-10-24,33901.53,BTC-USD,1778.48
2023-10-25,34502.82,BTC-USD,2099.84
2023-10-26,34156.65,BTC-USD,2313.24
2023-10-27,33909.8,BTC-USD,2466.55
2023-10-28,34089.57,BTC-USD,2618.64
2023-10-29,34538.48,BTC-USD,2766.25
2023-10-30,34502.36,BTC-USD,2882.93
2023-10-31,34667.78,BTC-USD,3009.83
2023-11-01,35437.25,BTC-USD,3146.0
2023-11-02,34938.24,BTC-USD,3225.68
2023-11-03,34732.32,BTC-USD,3286.0
2023-11-04,35082.2,BTC-USD,3330.86
2023-11-05,35049.36,BTC-USD,3372.08
2023-11-06,35037.37,BTC-USD,3396.08
2023-11-07,35443.56,BTC-USD,3417.08
2023-11-08,35655.28,BTC-USD,3412.75
2023-11-09,36693.12,BTC-USD,3420.25
2023-11-10,37313.97,BTC-USD,3399.39
2023-11-11,37138.05,BTC-USD,3325.85
2023-11-12,37054.52,BTC-USD,3215.96
2023-11-13,36502.36,BTC-USD,3042.84
2023-11-14,35537.64,BTC-USD,2819.77
2023-11-15,37880.58,BTC-USD,2737.57
2023-11-16,36154.77,BTC-USD,2544.85
2023-11-17,36596.68,BTC-USD,2310.31
2023-11-18,36585.7,BTC-USD,2052.22
2023-11-19,37386.55,BTC-USD,1854.61
2023-11-20,37476.96,BTC-USD,1623.1
2023-11-21,35813.81,BTC-USD,1267.44
2023-11-22,37432.34,BTC-USD,1222.25
2023-11-23,37289.62,BTC-USD,1206.09
2023-11-24,37720.28,BTC-USD,1227.79
2023-11-25,37796.79,BTC-USD,1226.64
2023-11-26,37479.12,BTC-USD,1184.41
2023-11-27,37254.17,BTC-USD,1132.76
2023-11-28,37831.09,BTC-USD,1118.32
2023-11-29,37858.49,BTC-USD,1091.26
2023-11-30,37712.75,BTC-USD,1056.54
2023-12-01,38688.75,BTC-USD,1099.46
2023-12-02,39476.33,BTC-USD,1158.65
2023-12-03,39978.39,BTC-USD,1221.3
2023-12-04,41980.1,BTC-USD,1466.52
2023-12-05,44080.65,BTC-USD,1868.75
2023-12-06,43746.45,BTC-USD,2122.34
2023-12-07,43292.66,BTC-USD,2292.21
2023-12-08,44166.6,BTC-USD,2495.19
2023-12-09,43725.98,BTC-USD,2654.83
2023-12-10,43779.7,BTC-USD,2802.5
2023-12-11,41243.83,BTC-USD,2816.37
2023-12-12,41450.22,BTC-USD,2826.85
2023-12-13,42890.74,BTC-USD,2862.43
2023-12-14,43023.97,BTC-USD,2845.46
2023-12-15,41929.76,BTC-USD,2857.44
2023-12-16,42240.12,BTC-USD,2810.63
2023-12-17,41364.66,BTC-USD,2749.74
2023-12-18,42623.54,BTC-USD,2705.01
2023-12-19,42270.53,BTC-USD,2670.93
2023-12-20,43652.25,BTC-USD,2671.54
2023-12-21,43869.15,BTC-USD,2570.6
2023-12-22,43997.9,BTC-USD,2542.02
2023-12-23,43739.54,BTC-USD,2476.43
2023-12-24,43016.12,BTC-USD,2395.29
2023-12-25,43613.14,BTC-USD,2316.06
2023-12-26,42520.4,BTC-USD,2175.42
2023-12-27,43442.86,BTC-USD,2006.49
2023-12-28,42627.86,BTC-USD,1838.06
2023-12-29,42099.4,BTC-USD,1639.71
2023-12-30,42156.9,BTC-USD,1381.27
2023-12-31,42265.19,BTC-USD,1174.88
2024-01-01,44167.33,BTC-USD,1038.69
2024-01-02,44957.97,BTC-USD,962.01
2024-01-03,42848.18,BTC-USD,943.22
2024-01-04,44179.92,BTC-USD,947.21
2024-01-05,44162.69,BTC-USD,961.01
2024-01-06,43989.2,BTC-USD,975.53
2024-01-07,43943.1,BTC-USD,967.67
2024-01-08,46970.5,BTC-USD,1198.48
2024-01-09,46139.73,BTC-USD,1312.09
2024-01-10,46627.78,BTC-USD,1394.34
2024-01-11,46368.59,BTC-USD,1442.34
2024-01-12,42853.17,BTC-USD,1442.99
2024-01-13,42842.38,BTC-USD,1445.82
2024-01-14,41796.27,BTC-USD,1451.27
2024-01-15,42511.97,BTC-USD,1443.46
2024-01-16,43154.95,BTC-USD,1384.19
2024-01-17,42742.65,BTC-USD,1381.32
2024-01-18,41262.06,BTC-USD,1427.57
2024-01-19,41618.41,BTC-USD,1473.41
2024-01-20,41665.59,BTC-USD,1511.36
2024-01-21,41545.79,BTC-USD,1548.03
2024-01-22,39507.37,BTC-USD,1700.79
2024-01-23,39845.55,BTC-USD,1810.97
2024-01-24,40077.07,BTC-USD,1892.85
2024-01-25,39933.81,BTC-USD,1974.02
2024-01-26,41816.87,BTC-USD,1982.14
2024-01-27,42120.05,BTC-USD,1986.61
2024-01-28,42035.59,BTC-USD,1987.5
2024-01-29,43288.25,BTC-USD,1984.23
2024-01-30,42952.61,BTC-USD,1980.52
2024-01-31,42582.61,BTC-USD,1967.49
2024-02-01,43075.77,BTC-USD,1928.5
2024-02-02,43185.86,BTC-USD,1929.68
2024-02-03,42992.25,BTC-USD,1913.07
2024-02-04,42583.58,BTC-USD,1895.56
2024-02-05,42658.67,BTC-USD,1880.69
2024-02-06,43084.67,BTC-USD,1867.45
2024-02-07,44318.22,BTC-USD,1712.79
2024-02-08,45301.57,BTC-USD,1658.58
2024-02-09,47147.2,BTC-USD,1704.74
2024-02-10,47771.28,BTC-USD,1827.55
2024-02-11,48293.92,BTC-USD,2101.96
2024-02-12,49958.22,BTC-USD,2476.2
2024-02-13,49742.44,BTC-USD,2749.82
2024-02-14,51826.7,BTC-USD,3154.72
2024-02-15,51938.55,BTC-USD,3500.37
2024-02-16,52160.2,BTC-USD,3802.63
2024-02-17,51663.0,BTC-USD,3993.95
2024-02-18,52122.55,BTC-USD,4183.44
2024-02-19,51779.14,BTC-USD,4318.58
2024-02-20,52284.88,BTC-USD,4444.73
2024-02-21,51839.18,BTC-USD,4431.91
2024-02-22,51304.97,BTC-USD,4375.52
2024-02-23,50731.95,BTC-USD,4276.34
2024-02-24,51571.1,BTC-USD,4163.05
2024-02-25,51733.24,BTC-USD,4119.46
2024-02-26,54522.4,BTC-USD,4186.01
2024-02-27,57085.37,BTC-USD,4359.45
2024-02-28,62504.79,BTC-USD,4955.96
2024-02-29,61198.38,BTC-USD,5293.28
2024-03-01,62440.63,BTC-USD,5613.3
2024-03-02,62029.85,BTC-USD,5835.14
2024-03-03,63167.37,BTC-USD,6057.36
2024-03-04,68330.41,BTC-USD,6562.38
2024-03-05,63801.2,BTC-USD,6607.08
2024-03-06,66106.8,BTC-USD,6710.07
2024-03-07,66925.48,BTC-USD,6793.16
2024-03-08,68300.09,BTC-USD,6936.45
2024-03-09,68498.88,BTC-USD,7050.16
2024-03-10,69019.79,BTC-USD,7201.13
2024-03-11,72123.91,BTC-USD,7489.23
2024-03-12,71481.29,BTC-USD,7665.2
2024-03-13,73083.5,BTC-USD,7923.93
2024-03-14,71396.59,BTC-USD,8001.89
2024-03-15,69403.77,BTC-USD,8018.78
2024-03-16,65315.12,BTC-USD,7886.47
2024-03-17,68390.62,BTC-USD,7806.16
2024-03-18,67548.59,BTC-USD,7640.85
2024-03-19,61912.77,BTC-USD,7400.83
2024-03-20,67913.67,BTC-USD,7175.62
2024-03-21,65491.39,BTC-USD,6890.89
2024-03-22,63778.76,BTC-USD,6529.13
2024-03-23,64062.2,BTC-USD,6080.29
2024-03-24,67234.17,BTC-USD,5529.27
2024-03-25,69958.81,BTC-USD,4996.7
2024-03-26,69987.84,BTC-USD,4330.5
2024-03-27,69455.34,BTC-USD,3776.58
2024-03-28,70744.95,BTC-USD,3394.19
2024-03-29,69892.83,BTC-USD,3319.98
2024-03-30,69645.3,BTC-USD,3137.87
2024-03-31,71333.65,BTC-USD,3054.43
2024-04-01,69702.15,BTC-USD,2863.11
2024-04-02,65446.97,BTC-USD,2754.97
2024-04-03,65980.81,BTC-USD,2784.65
2024-04-04,68508.84,BTC-USD,2662.18
2024-04-05,67837.64,BTC-USD,2631.86
2024-04-06,68896.11,BTC-USD,2619.75
2024-04-07,69362.55,BTC-USD,2625.37
2024-04-08,71631.36,BTC-USD,2689.02
2024-04-09,69139.02,BTC-USD,2689.83
2024-04-10,70587.88,BTC-USD,2633.59
2024-04-11,70060.61,BTC-USD,2590.63
2024-04-12,67195.87,BTC-USD,2447.08
2024-04-13,63821.47,BTC-USD,2502.52
2024-04-14,65738.73,BTC-USD,2521.42
2024-04-15,63426.21,BTC-USD,2609.86
2024-04-16,63811.86,BTC-USD,2707.57
2024-04-17,61276.69,BTC-USD,2948.7
2024-04-18,63512.75,BTC-USD,2857.96
2024-04-19,63843.57,BTC-USD,2933.95
2024-04-20,64994.44,BTC-USD,2946.35
2024-04-21,64926.64,BTC-USD,2905.38
2024-04-22,66837.68,BTC-USD,2838.84
2024-04-23,66407.27,BTC-USD,2845.44
2024-04-24,64276.9,BTC-USD,2862.81
2024-04-25,64481.71,BTC-USD,2859.47
2024-04-26,63755.32,BTC-USD,2886.3
2024-04-27,63419.14,BTC-USD,2859.79
2024-04-28,63113.23,BTC-USD,2863.25
2024-04-29,63841.12,BTC-USD,2834.62
2024-04-30,60636.86,BTC-USD,2844.42
2024-05-01,58254.01,BTC-USD,3073.04
2024-05-02,59123.43,BTC-USD,3286.32
2024-05-03,62889.84,BTC-USD,3312.27
2024-05-04,63891.47,BTC-USD,3259.45
2024-05-05,64031.13,BTC-USD,3220.36
2024-05-06,63161.95,BTC-USD,3144.66
2024-05-07,62334.82,BTC-USD,3046.74
2024-05-08,61187.94,BTC-USD,2787.12
2024-05-09,63049.96,BTC-USD,2627.08
2024-05-10,60792.78,BTC-USD,2366.84
2024-05-11,60793.71,BTC-USD,2082.67
2024-05-12,61448.39,BTC-USD,1972.85
2024-05-13,62901.45,BTC-USD,1968.44
2024-05-14,61552.79,BTC-USD,1920.67
2024-05-15,66267.49,BTC-USD,2013.66
2024-05-16,65231.58,BTC-USD,2049.11
2024-05-17,67051.88,BTC-USD,2143.49
2024-05-18,66940.8,BTC-USD,2245.96
2024-05-19,66278.37,BTC-USD,2306.42
2024-05-20,71448.2,BTC-USD,2718.42
2024-05-21,70136.53,BTC-USD,2956.91
2024-05-22,69122.34,BTC-USD,3063.96
2024-05-23,67929.56,BTC-USD,3118.57
2024-05-24,68526.1,BTC-USD,3227.21
2024-05-25,69265.95,BTC-USD,3361.14
2024-05-26,68518.09,BTC-USD,3446.92
2024-05-27,69394.55,BTC-USD,3556.91
2024-05-28,68296.22,BTC-USD,3605.87
2024-05-29,67578.09,BTC-USD,3635.67
2024-05-30,68364.99,BTC-USD,3594.21
2024-05-31,67491.41,BTC-USD,3367.88
2024-06-01,67706.94,BTC-USD,3166.03
2024-06-02,67751.6,BTC-USD,3136.96
2024-06-03,68804.78,BTC-USD,3154.09
2024-06-04,70567.77,BTC-USD,3230.25
2024-06-05,71082.82,BTC-USD,3285.62
2024-06-06,70757.16,BTC-USD,3268.93
2024-06-07,69342.59,BTC-USD,3115.18
2024-06-08,69305.77,BTC-USD,3039.98
2024-06-09,69647.99,BTC-USD,2801.37
2024-06-10,69512.28,BTC-USD,2501.76
2024-06-11,67332.03,BTC-USD,2185.93
2024-06-12,68241.19,BTC-USD,1949.54
2024-06-13,66756.4,BTC-USD,1508.83
2024-06-14,66011.09,BTC-USD,1522.51
2024-06-15,66191.0,BTC-USD,1460.75
2024-06-16,66639.05,BTC-USD,1476.83
2024-06-17,66490.3,BTC-USD,1495.39
2024-06-18,65140.75,BTC-USD,1565.98
2024-06-19,64960.3,BTC-USD,1584.83
2024-06-20,64828.66,BTC-USD,1659.06
2024-06-21,64096.2,BTC-USD,1795.41
2024-06-22,64252.58,BTC-USD,1913.83
2024-06-23,63180.8,BTC-USD,2081.68
2024-06-24,60277.41,BTC-USD,2446.15
2024-06-25,61804.64,BTC-USD,2629.57
2024-06-26,60811.28,BTC-USD,2826.41
2024-06-27,61604.8,BTC-USD,2962.89
2024-06-28,60320.14,BTC-USD,3165.53
2024-06-29,60887.38,BTC-USD,3290.01
2024-06-30,62678.29,BTC-USD,3334.85
2024-07-01,62851.98,BTC-USD,3361.8
2024-07-02,62029.02,BTC-USD,3405.66
2024-07-03,60173.92,BTC-USD,3484.59
2024-07-04,56977.7,BTC-USD,3650.1
2024-07-05,56662.38,BTC-USD,3743.35
2024-07-06,58303.54,BTC-USD,3695.74
2024-07-07,55849.11,BTC-USD,3830.47
2024-07-08,56705.1,BTC-USD,3858.17
2024-07-09,58009.23,BTC-USD,3754.63
2024-07-10,57742.5,BTC-USD,3625.85
2024-07-11,57344.91,BTC-USD,3602.54
2024-07-12,57899.46,BTC-USD,3469.9
2024-07-13,59231.95,BTC-USD,3353.01
2024-07-14,60787.79,BTC-USD,3235.2
2024-07-15,64870.15,BTC-USD,3172.72
2024-07-16,65097.15,BTC-USD,3091.58
2024-07-17,64118.79,BTC-USD,2976.17
2024-07-18,63974.07,BTC-USD,2927.19
2024-07-19,66710.16,BTC-USD,3025.74
2024-07-20,67163.65,BTC-USD,3154.83
2024-07-21,68154.52,BTC-USD,3368.38
2024-07-22,67585.25,BTC-USD,3523.38
2024-07-23,65927.67,BTC-USD,3607.9
2024-07-24,65372.13,BTC-USD,3671.68
2024-07-25,65777.23,BTC-USD,3750.54
2024-07-26,67912.06,BTC-USD,3911.76
2024-07-27,67813.34,BTC-USD,4054.1
2024-07-28,68255.87,BTC-USD,4186.36
2024-07-29,66819.91,BTC-USD,4250.66
2024-07-30,66201.02,BTC-USD,4300.5
2024-07-31,64619.25,BTC-USD,4314.11
2024-08-01,65357.5,BTC-USD,4336.27
2024-08-02,61415.07,BTC-USD,4315.09
2024-08-03,60680.09,BTC-USD,4189.35
2024-08-04,58116.98,BTC-USD,4120.38
2024-08-05,53991.46,BTC-USD,4362.54
2024-08-06,56034.32,BTC-USD,4352.22
2024-08-07,55027.46,BTC-USD,4445.53
2024-08-08,61710.14,BTC-USD,4354.58
2024-08-09,60880.11,BTC-USD,4259.17
2024-08-10,60945.81,BTC-USD,4138.63
2024-08-11,58719.48,BTC-USD,4104.42
2024-08-12,59354.52,BTC-USD,4100.28
2024-08-13,60609.57,BTC-USD,4104.2
2024-08-14,58737.27,BTC-USD,4175.77
2024-08-15,57560.1,BTC-USD,4277.14
2024-08-16,58894.11,BTC-USD,4329.81
2024-08-17,59478.97,BTC-USD,4361.05
2024-08-18,58483.96,BTC-USD,4347.59
2024-08-19,59493.45,BTC-USD,4273.77
2024-08-20,59012.79,BTC-USD,4143.56
2024-08-21,61175.19,BTC-USD,3991.73
2024-08-22,60381.91,BTC-USD,3906.11
2024-08-23,64094.36,BTC-USD,3866.88
2024-08-24,64178.99,BTC-USD,3813.02
2024-08-25,64333.54,BTC-USD,3648.16
2024-08-26,62880.66,BTC-USD,3439.38
2024-08-27,59504.13,BTC-USD,3154.61
2024-08-28,59027.62,BTC-USD,2940.3
2024-08-29,59388.18,BTC-USD,2729.41
2024-08-30,59119.48,BTC-USD,2599.53
2024-08-31,58969.9,BTC-USD,2395.15
2024-09-01,57325.49,BTC-USD,2412.84
2024-09-02,59112.48,BTC-USD,2405.69
2024-09-03,57431.02,BTC-USD,2422.99
2024-09-04,57971.54,BTC-USD,2208.86
2024-09-05,56160.49,BTC-USD,2201.82
2024-09-06,53948.75,BTC-USD,2287.32
2024-09-07,54139.69,BTC-USD,2460.88
2024-09-08,54841.57,BTC-USD,2577.88
2024-09-09,57019.54,BTC-USD,2584.58
2024-09-10,57648.71,BTC-USD,2596.59
2024-09-11,57343.17,BTC-USD,2613.29
2024-09-12,58127.01,BTC-USD,2597.93
2024-09-13,60571.3,BTC-USD,2616.47
2024-09-14,60005.12,BTC-USD,2610.7
2024-09-15,59182.84,BTC-USD,2610.82
2024-09-16,58192.51,BTC-USD,2613.44
2024-09-17,60308.54,BTC-USD,2622.98
2024-09-18,61649.68,BTC-USD,2665.33
2024-09-19,62940.46,BTC-USD,2755.75
2024-09-20,63192.98,BTC-USD,2828.47
2024-09-21,63394.84,BTC-USD,2920.22
2024-09-22,63648.71,BTC-USD,2896.56
2024-09-23,63329.8,BTC-USD,2851.9
2024-09-24,64301.97,BTC-USD,2850.01
2024-09-25,63143.14,BTC-USD,2861.58
2024-09-26,65181.02,BTC-USD,3052.45
2024-09-27,65790.66,BTC-USD,3255.24
2024-09-28,65887.65,BTC-USD,3439.39
2024-09-29,65635.3,BTC-USD,3584.79
2024-09-30,63329.5,BTC-USD,3620.83
2024-10-01,60837.01,BTC-USD,3575.88
2024-10-02,60632.79,BTC-USD,3566.66
2024-10-03,60759.4,BTC-USD,3518.5
2024-10-04,62067.48,BTC-USD,3490.86
2024-10-05,62089.95,BTC-USD,3386.97
2024-10-06,62818.95,BTC-USD,3130.21
2024-10-07,62236.66,BTC-USD,2829.06
2024-10-08,62131.97,BTC-USD,2531.58
2024-10-09,60582.1,BTC-USD,2379.57
2024-10-10,60274.5,BTC-USD,2263.31
2024-10-11,62445.09,BTC-USD,2087.23
2024-10-12,63193.02,BTC-USD,1950.45
2024-10-13,62851.38,BTC-USD,1923.99
2024-10-14,66046.12,BTC-USD,1979.89
2024-10-15,67041.11,BTC-USD,2031.03
2024-10-16,67612.72,BTC-USD,2011.93
2024-10-17,67399.84,BTC-USD,2078.58
2024-10-18,68418.79,BTC-USD,2241.39
2024-10-19,68362.73,BTC-USD,2396.26
2024-10-20,69001.7,BTC-USD,2571.99
2024-10-21,67367.85,BTC-USD,2640.34
2024-10-22,67361.41,BTC-USD,2702.44
2024-10-23,66432.2,BTC-USD,2724.45
2024-10-24,68161.05,BTC-USD,2810.65
2024-10-25,66642.41,BTC-USD,2824.84
2024-10-26,67014.7,BTC-USD,2857.06
2024-10-27,67929.3,BTC-USD,2911.86
2024-10-28,69907.76,BTC-USD,3054.9
2024-10-29,72720.49,BTC-USD,3372.21
2024-10-30,72339.54,BTC-USD,3600.53
2024-10-31,70215.19,BTC-USD,3595.78
2024-11-01,69482.47,BTC-USD,3525.06
2024-11-02,69289.27,BTC-USD,3427.92
2024-11-03,68741.12,BTC-USD,3358.64
2024-11-04,67811.51,BTC-USD,3258.36
2024-11-05,69359.56,BTC-USD,3206.2
2024-11-06,75639.08,BTC-USD,3451.75
